id,code_prefix_start,name,parent_id
account_group_13332,13332,NÃO HOSPITALARES/ODONTOLÓGICOS,account_group_1333
account_group_133329,133329,Não Hospitalares/Odontológicos,account_group_13332
account_group_13332901,13332901,Custo de Aquisição,account_group_133329
account_group_133329011,133329011,Custo de Aquisição,account_group_13332901
account_group_13332902,13332902,(-) Provisão para perda por redução de valore recuperável,account_group_133329
account_group_133329022,133329022,(-) Provisão para perda por redução de valore recuperável,account_group_13332902
account_group_1334,1334,OUTRAS IMOBILIZAÇÕES,account_group_133
account_group_13341,13341,HOSPITALARES/ODONTOLÓGICOS,account_group_1334
account_group_133419,133419,Hospitalares/Odontológicos,account_group_13341
account_group_13341901,13341901,Custo de aquisição,account_group_133419
account_group_133419011,133419011,Custo de aquisição,account_group_13341901
account_group_13341902,13341902,(-) Provisão para perda por redução ao valor recuperável,account_group_133419
account_group_133419022,133419022,(-) Provisão para perda por redução ao valor recuperável,account_group_13341902
account_group_13341903,13341903,(-) Depreciação/amortização acumulada,account_group_133419
account_group_133419033,133419033,(-) Depreciação/amortização acumulada,account_group_13341903
account_group_13341909,13341909,Reavaliação,account_group_133419
account_group_133419099,133419099,Reavaliação,account_group_13341909
account_group_13342,13342,NÃO HOSPITALARES/ NÃO ODONTOLÓGICOS,account_group_1334
account_group_133429,133429,Não Hospitalares/Não Odontológicos,account_group_13342
account_group_13342901,13342901,Custo de aquisição,account_group_133429
account_group_133429011,133429011,Custo de aquisição,account_group_13342901
account_group_13342902,13342902,(-) Provisão para perda por redução ao valor recuperável,account_group_133429
account_group_133429022,133429022,(-) Provisão para perda por redução ao valor recuperável,account_group_13342902
account_group_13342903,13342903,(-) Depreciação/amortização acumulada,account_group_133429
account_group_133429033,133429033,(-) Depreciação/amortização acumulada,account_group_13342903
account_group_13342909,13342909,Reavaliação,account_group_133429
account_group_133429099,133429099,Reavaliação,account_group_13342909
account_group_1335,1335,DIREITO DE USO DE ARRENDAMENTOS,account_group_133
account_group_13351,13351,HOSPITALARES/ODONTOLÓGICOS,account_group_1335
account_group_133519,133519,Hospitalares/Odontológicos,account_group_13351
account_group_13351901,13351901,Custo de aquisição,account_group_133519
account_group_133519011,133519011,Custo de aquisição,account_group_13351901
account_group_13351903,13351903,(-) Depreciação/amortização acumulada,account_group_133519
account_group_133519033,133519033,(-) Depreciação/amortização acumulada,account_group_13351903
account_group_13352,13352,NÃO HOSPITALARES/ODONTOLÓGICOS,account_group_1335
account_group_133529,133529,Não Hospitalares/Odontológicos,account_group_13352
account_group_13352901,13352901,Custo de aquisição,account_group_133529
account_group_133529011,133529011,Custo de aquisição,account_group_13352901
account_group_13352903,13352903,(-) Depreciação/amortização acumulada,account_group_133529
account_group_133529033,133529033,(-) Depreciação/amortização acumulada,account_group_13352903
account_group_134,134,INTANGÍVEL,account_group_13
account_group_1341,1341,ATIVO INTANGÍVEL,account_group_134
account_group_13411,13411,HOSPITALARES/ODONTOLÓGICOS,account_group_1341
account_group_134119,134119,Hospitalares/Odontológicos,account_group_13411
account_group_13411901,13411901,Custo de Aquisição,account_group_134119
account_group_134119011,134119011,Custo de Aquisição,account_group_13411901
account_group_13411902,13411902,(-) Provisão para Perda por Redução ao Valor Recuperável,account_group_134119
account_group_134119022,134119022,(-) Provisão para Perda por Redução ao Valor Recuperável,account_group_13411902
account_group_13411903,13411903,(-) Amortização Acumulada,account_group_134119
account_group_134119033,134119033,(-) Amortização Acumulada,account_group_13411903
account_group_13412,13412,NÃO HOSPITALARES/NÃO ODONTOLÓGICOS,account_group_1341
account_group_134129,134129,Não Hospitalares/Não Odontológicos,account_group_13412
account_group_13412901,13412901,Custo de Aquisição,account_group_134129
account_group_134129011,134129011,Custo de Aquisição,account_group_13412901
account_group_13412902,13412902,(-) Provisão para Perda por Redução ao Valor Recuperável,account_group_134129
account_group_134129022,134129022,(-) Provisão para Perda por Redução ao Valor Recuperável,account_group_13412902
account_group_13412903,13412903,(-) Amortização Acumulada,account_group_134129
account_group_134129033,134129033,(-) Amortização Acumulada,account_group_13412903
account_group_19,19,COMPENSAÇÃO - ATIVO,account_group_1
account_group_191,191,COMPENSAÇÃO - ATIVO,account_group_19
account_group_1911,1911,COMPENSAÇÃO - ATIVO,account_group_191
account_group_19111,19111,COMPENSAÇÃO - ATIVO,account_group_1911
account_group_191119,191119,Compensação - Ativo,account_group_19111
account_group_19111901,19111901,Compensação - Ativo,account_group_191119
account_group_191119011,191119011,Compensação - Ativo,account_group_19111901
account_group_2,2,PASSIVO,account_group_19111901
account_group_21,21,PASSIVO CIRCULANTE,account_group_2
account_group_211,211,PROVISÕES TÉCNICAS DE OPERAÇÕES DE ASSISTÊNCIA À SAÚDE,account_group_21
account_group_2111,2111,PROVISÕES TÉCNICAS DE OPERAÇÕES DE ASSISTÊNCIA À SAÚDE,account_group_211
account_group_21111,21111,PROVISÕES TÉCNICAS DE OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR,account_group_2111
account_group_211111,211111,Cobertura Assistencial com Preço Preestabelecido,account_group_21111
account_group_21111101,21111101,Provisões de Prêmios/Contraprestação,account_group_211111
account_group_211111011,211111011,Provisões de Prêmios/Contraprestação,account_group_21111101
account_group_21111102,21111102,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_211111
account_group_211111022,211111022,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_21111102
account_group_21111103,21111103,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_211111
account_group_211111033,211111033,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_21111103
account_group_21111104,21111104,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA),account_group_211111
account_group_211111044,211111044,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA),account_group_21111104
account_group_21111108,21111108,Outras Provisões Técnicas,account_group_211111
account_group_211111088,211111088,Outras Provisões Técnicas,account_group_21111108
account_group_211112,211112,Cobertura Assistencial com Preço Pós-estabelecido,account_group_21111
account_group_21111202,21111202,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_211112
account_group_211112022,211112022,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_21111202
account_group_21111203,21111203,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_211112
account_group_211112033,211112033,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_21111203
account_group_21111208,21111208,Outras Provisões Técnicas,account_group_211112
account_group_211112088,211112088,Outras Provisões Técnicas,account_group_21111208
account_group_21112,21112,PROVISÕES TÉCNICAS DE OPERAÇÕES DE ASSISTÊNCIA ODONTOLÓGICA,account_group_2111
account_group_211121,211121,Cobertura Assistencial com Preço Preestabelecido,account_group_21112
account_group_21112101,21112101,Provisões de Prêmios/Contraprestação,account_group_211121
account_group_211121011,211121011,Provisões de Prêmios/Contraprestação,account_group_21112101
account_group_21112102,21112102,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_211121
account_group_211121022,211121022,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_21112102
account_group_21112103,21112103,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_211121
account_group_211121033,211121033,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_21112103
account_group_21112104,21112104,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA),account_group_211121
account_group_211121044,211121044,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA),account_group_21112104
account_group_21112108,21112108,Outras Provisões Técnicas,account_group_211121
account_group_211121088,211121088,Outras Provisões Técnicas,account_group_21112108
account_group_211122,211122,Cobertura Assistencial com Preço Pós-estabelecido,account_group_21112
account_group_21112202,21112202,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_211122
account_group_211122022,211122022,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_21112202
account_group_21112203,21112203,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_211122
account_group_211122033,211122033,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_21112203
account_group_21112208,21112208,Outras Provisões Técnicas,account_group_211122
account_group_211122088,211122088,Outras Provisões Técnicas,account_group_21112208
account_group_213,213,DÉBITOS DE OPERAÇÕES DE ASSISTÊNCIA À SAÚDE,account_group_21
account_group_2131,2131,CONTRAPRESTAÇÕES/PRÊMIOS A RESTITUIR,account_group_213
account_group_21311,21311,CONTRAPRESTAÇÕES/PRÊMIOS A RESTITUIR DE ASSISTÊNCIA MÉDICO-HOSPITALAR,account_group_2131
account_group_213119,213119,Contraprestações/Prêmios a Restituir de Assistência Médico-Hospitalar,account_group_21311
account_group_21311901,21311901,Contraprestações/Prêmios a Restituir de Assistência Médico-Hospitalar,account_group_213119
account_group_213119011,213119011,Contraprestações/Prêmios a Restituir de Assistência Médico-Hospitalar,account_group_21311901
account_group_21312,21312,CONTRAPRESTAÇÕES/PRÊMIOS A RESTITUIR DE ASSISTÊNCIA ODONTOLÓGICA,account_group_2131
account_group_213129,213129,Contraprestações/Prêmios a Restituir de Assistência Odontológica,account_group_21312
account_group_21312901,21312901,Contraprestações/Prêmios a Restituir de Assistência Odontológica,account_group_213129
account_group_213129011,213129011,Contraprestações/Prêmios a Restituir de Assistência Odontológica,account_group_21312901
account_group_2132,2132,RECEITA ANTECIPADA DE CONTRAPRESTAÇÕES/PRÊMIOS,account_group_213
account_group_21321,21321,CONTRAPRESTAÇÃO PECUNIÁRIA/PRÊMIOS RECEBIDOS ANTECIPADAMENTE - ASSISTÊNCIA MÉDICO HOSPITALAR,account_group_2132
account_group_213219,213219,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Médico Hospitalar,account_group_21321
account_group_21321901,21321901,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Médico Hospitalar,account_group_213219
account_group_213219011,213219011,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Médico Hospitalar,account_group_21321901
account_group_21322,21322,CONTRAPRESTAÇÃO PECUNIÁRIA/PRÊMIOS RECEBIDOS ANTECIPADAMENTE - ASSISTÊNCIA ODONTOLÓGICA,account_group_2132
account_group_213229,213229,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Odontológica,account_group_21322
account_group_21322901,21322901,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Odontológica,account_group_213229
account_group_213229011,213229011,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Odontológica,account_group_21322901
account_group_2134,2134,COMERCIALIZAÇÃO SOBRE OPERAÇÕES,account_group_213
account_group_21341,21341,COMERCIALIZAÇÃO SOBRE OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR,account_group_2134
account_group_213419,213419,Comercialização sobre Operações de Assistência Médico-Hospitalar,account_group_21341
account_group_21341901,21341901,Comercialização sobre Operações de Assistência Médico-Hospitalar,account_group_213419
account_group_213419011,213419011,Comercialização sobre Operações de Assistência Médico-Hospitalar,account_group_21341901
account_group_21342,21342,COMERCIALIZAÇÃO SOBRE OPERAÇÕES DE ASSISTÊNCIA ODONTOLÓGICA,account_group_2134
account_group_213429,213429,Comercialização sobre Operações de Assistência Odontológica,account_group_21342
account_group_21342901,21342901,Comercialização sobre Operações de Assistência Odontológica,account_group_213429
account_group_213429011,213429011,Comercialização sobre Operações de Assistência Odontológica,account_group_21342901
account_group_2135,2135,OPERADORAS DE PLANOS DE ASSISTÊNCIA À SAÚDE,account_group_213
account_group_21351,21351,OPERADORAS DE PLANOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR,account_group_2135
account_group_213511,213511,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Preestabelecido,account_group_21351
account_group_21351101,21351101,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Preestabelecido,account_group_213511
account_group_213511011,213511011,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Preestabelecido,account_group_21351101
account_group_213512,213512,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pós-estabelecido,account_group_21351
account_group_21351201,21351201,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pós-estabelecido,account_group_213512
account_group_213512011,213512011,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pós-estabelecido,account_group_21351201
account_group_213519,213519,Co - Seguradoras,account_group_21351
account_group_21351901,21351901,Cosseguro Aceito,account_group_213519
account_group_213519011,213519011,Cosseguro Aceito,account_group_21351901
account_group_21351902,21351902,Cosseguro Cedido,account_group_213519
account_group_213519022,213519022,Cosseguro Cedido,account_group_21351902
account_group_21352,21352,OPERADORAS DE PLANOS DE ASSISTÊNCIA ODONTOLÓGICA,account_group_2135
account_group_213521,213521,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pre-estabelecido,account_group_21352
account_group_21352101,21352101,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pre-estabelecido,account_group_213521
account_group_213521011,213521011,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pre-estabelecido,account_group_21352101
account_group_213522,213522,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pós-estabelecido,account_group_21352
account_group_21352201,21352201,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pós-estabelecido,account_group_213522
account_group_213522011,213522011,Intercâmbio a Pagar de Corresponsabilidade Cedida - Preço Pós-estabelecido,account_group_21352201
account_group_213529,213529,Co - Seguradoras,account_group_21352
account_group_21352901,21352901,Co - Seguradoras - Cosseguro Aceito,account_group_213529
account_group_213529011,213529011,Co - Seguradoras - Cosseguro Aceito,account_group_21352901
account_group_21352902,21352902,Cosseguro Cedido,account_group_213529
account_group_213529022,213529022,Cosseguro Cedido,account_group_21352902
account_group_2136,2136,DÉBITOS DE OPERAÇÕES DE ADMINISTRAÇÃO DE BENEFÍCIOS,account_group_213
account_group_21361,21361,DÉBITOS DE ADMINISTRAÇÃO DE BENEFÍCIOS DE PLANOS DE ASSISTÊNCIA MÉDICO HOSPITALAR,account_group_2136
account_group_213619,213619,Débitos de Administração de Benefícios de Planos de Assistência Médico-Hospitalar,account_group_21361
account_group_21361901,21361901,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Estipulados,account_group_213619
account_group_213619011,213619011,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Estipulados,account_group_21361901
account_group_21362,21362,DÉBITOS DE ADMINISTRAÇÃO DE BENEFÍCIOS DE PLANOS DE ASSISTÊNCIA ODONTOLÓGICA,account_group_2136
account_group_213629,213629,Débitos de Administração de Benefícios de Planos de Assistência Odontológica,account_group_21362
account_group_21362901,21362901,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Estipulados,account_group_213629
account_group_213629011,213629011,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Estipulados,account_group_21362901
account_group_2138,2138,OUTROS DÉBITOS DE OPERAÇÕES COM PLANOS DE ASSISTÊNCIA À SAÚDE,account_group_213
account_group_21381,21381,OUTROS DÉBITOS DE OPERAÇÕES COM PLANOS DE ASSISTÊNCIA MÉDICO HOSPITALAR,account_group_2138
account_group_213811,213811,Débitos de Seguros de Despesas Assistenciais,account_group_21381
account_group_21381101,21381101,Resseguros,account_group_213811
account_group_213811011,213811011,Resseguros,account_group_21381101
account_group_21381102,21381102,Seguros,account_group_213811
account_group_213811022,213811022,Seguros,account_group_21381102
account_group_213819,213819,Outros Débitos de Operações com Planos de Assistência Médico-Hospitalar,account_group_21381
account_group_21381908,21381908,Outros Débitos de Operações com Planos de Assistência Médico-Hospitalar,account_group_213819
account_group_213819088,213819088,Outros Débitos de Operações com Planos de Assistência Médico-Hospitalar,account_group_21381908
account_group_21382,21382,OUTROS DÉBITOS DE OPERAÇÕES COM PLANOS DE ASSISTÊNCIA ODONTOLÓGICA,account_group_2138
account_group_213821,213821,Débitos de Seguros de Despesas Assistenciais,account_group_21382
account_group_21382101,21382101,Resseguros,account_group_213821
account_group_213821011,213821011,Resseguros,account_group_21382101
account_group_21382102,21382102,Seguros,account_group_213821
account_group_213821022,213821022,Seguros,account_group_21382102
account_group_213829,213829,Outros Débitos de Operações com Planos de Assistência Odontológica,account_group_21382
account_group_21382908,21382908,Outros Débitos de Operações com Planos de Assistência Odontológica,account_group_213829
account_group_213829088,213829088,Outros Débitos de Operações com Planos de Assistência Odontológica,account_group_21382908
account_group_214,214,DÉBITOS COM OPERAÇÕES DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADAS COM PLANOS DE SAÚDE DA OPERADORA,account_group_21
account_group_2141,2141,DÉBITOS A PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE,account_group_214
account_group_21411,21411,DÉBITOS A PRESTADORES DE SERVIÇOS DE ASSISTÊNCIA À SAÚDE,account_group_2141
account_group_214119,214119,Débitos a Prestadores de Serviços de Assistência à Saúde,account_group_21411
account_group_21411901,21411901,Prestadores de Serviços de Assistência à Saúde,account_group_214119
account_group_214119011,214119011,Prestadores de Serviços de Assistência à Saúde,account_group_21411901
account_group_2148,2148,OUTROS DÉBITOS NÃO RELACIONADOS COM PLANOS DE SAÚDE DA OPERADORA,account_group_214
account_group_21488,21488,OUTROS DÉBITOS NÃO RELACIONADOS COM PLANOS DE SAÚDE DA OPERADORA,account_group_2148
account_group_214889,214889,Outros Débitos Não Relacionados com Planos de Saúde da Operadora,account_group_21488
account_group_21488908,21488908,Outros Débitos Não Relacionados com Planos de Saúde da Operadora,account_group_214889
account_group_214889088,214889088,Outros Débitos Não Relacionados com Planos de Saúde da Operadora,account_group_21488908
account_group_215,215,PROVISÕES,account_group_21
account_group_2151,2151,PROVISÃO PARA IMPOSTO DE RENDA E CONTRIBUIÇÃO SOCIAL,account_group_215
account_group_21511,21511,PROVISÃO PARA IMPOSTO DE RENDA E CONTRIBUIÇÃO SOCIAL,account_group_2151
account_group_215119,215119,Provisão para Imposto de Renda e Contribuição Social,account_group_21511
account_group_21511901,21511901,Provisão para Imposto de Renda e Contribuição Social,account_group_215119
account_group_215119011,215119011,Provisão para Imposto de Renda e Contribuição Social,account_group_21511901
account_group_2153,2153,PROVISÕES PARA AÇÕES JUDICIAIS,account_group_215
account_group_21531,21531,PROVISÕES PARA AÇÕES JUDICIAIS,account_group_2153
account_group_215319,215319,Provisões para Ações Judiciais,account_group_21531
account_group_21531901,21531901,Provisões para Ações Judiciais,account_group_215319
account_group_215319011,215319011,Provisões para Ações Judiciais,account_group_21531901
account_group_216,216,TRIBUTOS E ENCARGOS SOCIAIS A RECOLHER,account_group_21
account_group_2161,2161,TRIBUTOS E CONTRIBUIÇÕES,account_group_216
account_group_21611,21611,TRIBUTOS E CONTRIBUIÇÕES,account_group_2161
account_group_216119,216119,Tributos e Contribuições,account_group_21611
account_group_21611901,21611901,Imposto de Renda Pessoa Jurídica a Pagar,account_group_216119
account_group_216119011,216119011,Imposto de Renda Pessoa Jurídica a Pagar,account_group_21611901
account_group_21611902,21611902,Contribuição Social sobre o Lucro Líquido a Pagar,account_group_216119
account_group_216119022,216119022,Contribuição Social sobre o Lucro Líquido a Pagar,account_group_21611902
account_group_21611903,21611903,Outros Tributos e Contribuições,account_group_216119
account_group_216119033,216119033,Outros Tributos e Contribuições,account_group_21611903
account_group_2162,2162,RETENÇÕES DE IMPOSTOS E CONTRIBUIÇÕES,account_group_216
account_group_21621,21621,RETENÇÕES DE IMPOSTOS E CONTRIBUIÇÕES,account_group_2162
account_group_216219,216219,Retenções de Imposto e Contribuições,account_group_21621
account_group_21621901,21621901,Retenções de Imposto e Contribuições,account_group_216219
account_group_216219011,216219011,Retenções de Imposto e Contribuições,account_group_21621901
account_group_2163,2163,PARCELAMENTO DE TRIBUTOS E CONTRIBUIÇÕES,account_group_216
account_group_21631,21631,PARCELAMENTO DE TRIBUTOS E CONTRIBUIÇÕES,account_group_2163
account_group_216319,216319,Parcelamento de Tributos e Contribuições,account_group_21631
account_group_21631901,21631901,Parcelamento de Tributos e Contribuições,account_group_216319
account_group_216319011,216319011,Parcelamento de Tributos e Contribuições,account_group_21631901
account_group_21632,21632,TRIBUTOS E CONTRIBUIÇÕES ASSUMIDOS PELOS COOPERADOS – DÉBITOS ANTERIORES A 2008,account_group_2163
account_group_216329,216329,Tributos Assumidos pelos Cooperados – Débitos Anteriores a 2008,account_group_21632
account_group_21632901,21632901,Tributos e Contribuições,account_group_216329
account_group_216329011,216329011,Tributos e Contribuições,account_group_21632901
account_group_217,217,EMPRÉSTIMOS E FINANCIAMENTOS A PAGAR,account_group_21
account_group_2171,2171,EMPRÉSTIMOS,account_group_217
account_group_21711,21711,EMPRÉSTIMOS,account_group_2171
account_group_217119,217119,Empréstimos,account_group_21711
account_group_21711901,21711901,Empréstimos,account_group_217119
account_group_217119011,217119011,Empréstimos,account_group_21711901
account_group_2172,2172,FINANCIAMENTOS,account_group_217
account_group_21721,21721,FINANCIAMENTOS,account_group_2172
account_group_217219,217219,Financiamentos,account_group_21721
account_group_21721901,21721901,Financiamentos,account_group_217219
account_group_217219011,217219011,Financiamentos,account_group_21721901
account_group_218,218,DÉBITOS DIVERSOS,account_group_21
account_group_2181,2181,OBRIGAÇÕES COM PESSOAL,account_group_218
account_group_21811,21811,OBRIGAÇÕES COM PESSOAL,account_group_2181
account_group_218119,218119,Obrigações com Pessoal,account_group_21811
account_group_21811901,21811901,Obrigações com Pessoal,account_group_218119
account_group_218119011,218119011,Obrigações com Pessoal,account_group_21811901
account_group_2182,2182,FORNECEDORES,account_group_218
account_group_21821,21821,FORNECEDORES,account_group_2182
account_group_218219,218219,Fornecedores,account_group_21821
account_group_21821901,21821901,Fornecedores,account_group_218219
account_group_218219011,218219011,Fornecedores,account_group_21821901
account_group_2183,2183,DEPENDÊNCIAS NO PAÍS,account_group_218
account_group_21831,21831,DEPENDÊNCIAS NO PAÍS,account_group_2183
account_group_218319,218319,Dependencias no País,account_group_21831
account_group_21831901,21831901,Dependências no País,account_group_218319
account_group_218319011,218319011,Dependências no País,account_group_21831901
account_group_2184,2184,PROGRAMAS ASSISTENCIAIS E CULTURAIS AOS PARTICIPANTES,account_group_218
account_group_21841,21841,PROGRAMAS ASSISTENCIAIS E CULTURAIS AOS PARTICIPANTES,account_group_2184
account_group_218419,218419,Programas Assistenciais e Culturais aos Participantes,account_group_21841
account_group_21841901,21841901,Programas Assistenciais e Culturais aos Participantes,account_group_218419
account_group_218419011,218419011,Programas Assistenciais e Culturais aos Participantes,account_group_21841901
account_group_2185,2185,DEPÓSITOS DE BENEFICIÁRIOS E DE TERCEIROS,account_group_218
account_group_21851,21851,DEPÓSITOS DE BENEFICIÁRIOS E DE TERCEIROS,account_group_2185
account_group_218519,218519,Depósitos de Beneficiários e de Terceiros,account_group_21851
account_group_21851901,21851901,Depósitos de Beneficiários e de Terceiros,account_group_218519
account_group_218519011,218519011,Depósitos de Beneficiários e de Terceiros,account_group_21851901
account_group_2186,2186,DÉBITOS COM AQUISIÇÃO DE CARTEIRA,account_group_218
account_group_21861,21861,DÉBITOS COM AQUISIÇÃO DE CARTEIRA,account_group_2186
account_group_218619,218619,Débitos com Aquisição de Carteira,account_group_21861
account_group_21861901,21861901,Débitos com Aquisição de Carteira,account_group_218619
account_group_218619011,218619011,Débitos com Aquisição de Carteira,account_group_21861901
account_group_2187,2187,PASSIVO DE ARRENDAMENTOS - VALOR PRESENTE,account_group_218
account_group_21871,21871,PASSIVO DE ARRENDAMENTOS - VALOR PRESENTE,account_group_2187
account_group_218719,218719,Passivo de Arrendamentos - Valor Presente,account_group_21871
account_group_21871901,21871901,Passivo de Arrendamentos - Valor Presente,account_group_218719
account_group_218719011,218719011,Passivo de Arrendamentos - Valor Presente,account_group_21871901
account_group_2188,2188,OUTROS DÉBITOS A PAGAR,account_group_218
account_group_21881,21881,MULTAS ADMINISTRATIVAS A PAGAR,account_group_2188
account_group_218819,218819,Multas administrativas a pagar,account_group_21881
account_group_21881901,21881901,Mutas administrativas a pagar,account_group_218819
account_group_218819011,218819011,Mutas administrativas a pagar,account_group_21881901
account_group_21888,21888,OUTROS DÉBITOS A PAGAR,account_group_2188
account_group_218889,218889,Outros Débitos a Pagar,account_group_21888
account_group_21888908,21888908,Outros Débitos a Pagar,account_group_218889
account_group_218889088,218889088,Outros Débitos a Pagar,account_group_21888908
account_group_219,219,CONTA-CORRENTE DE COOPERADOS,account_group_21
account_group_2191,2191,CONTA-CORRENTE DE COOPERADOS,account_group_219
account_group_21911,21911,CONTA-CORRENTE DE COOPERADOS,account_group_2191
account_group_219119,219119,Conta-Corrente de Cooperados,account_group_21911
account_group_21911901,21911901,Conta-Corrente de Cooperados,account_group_219119
account_group_219119011,219119011,Conta-Corrente de Cooperados,account_group_21911901
account_group_23,23,PASSIVO NÃO CIRCULANTE,account_group_2
account_group_231,231,PROVISÕES TÉCNICAS DE OPERAÇÕES DE ASSISTÊNCIA A SAÚDE,account_group_23
account_group_2311,2311,PROVISÕES TÉCNICAS DE OPERAÇÕES DE ASSISTÊNCIA A SAÚDE,account_group_231
account_group_23111,23111,PROVISÕES TÉCNICAS DE OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR,account_group_2311
account_group_231111,231111,Cobertura Assistencial com Preço Preestabelecido,account_group_23111
account_group_23111101,23111101,Provisão de Prêmios/Contraprestações,account_group_231111
account_group_231111011,231111011,Provisão de Prêmios/Contraprestações,account_group_23111101
account_group_23111102,23111102,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_231111
account_group_231111022,231111022,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_23111102
account_group_23111103,23111103,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_231111
account_group_231111033,231111033,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_23111103
account_group_23111104,23111104,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA),account_group_231111
account_group_231111044,231111044,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA),account_group_23111104
account_group_23111108,23111108,Outras Provisões Técnicas,account_group_231111
account_group_231111088,231111088,Outras Provisões Técnicas,account_group_23111108
account_group_231112,231112,Cobertura Assistencial com Preço Pós-estabelecido,account_group_23111
account_group_23111202,23111202,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_231112
account_group_231112022,231112022,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_23111202
account_group_23111203,23111203,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_231112
account_group_231112033,231112033,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_23111203
account_group_23111208,23111208,Outras Provisões Técnicas,account_group_231112
account_group_231112088,231112088,Outras Provisões Técnicas,account_group_23111208
account_group_23112,23112,PROVISÕES TÉCNICAS DE OPERAÇÕES DE ASSISTÊNCIA ODONTOLÓGICA,account_group_2311
account_group_231121,231121,Cobertura Assistencial com Preço Preestabelecido,account_group_23112
account_group_23112101,23112101,Provisão de Prêmios/Contraprestações,account_group_231121
account_group_231121011,231121011,Provisão de Prêmios/Contraprestações,account_group_23112101
account_group_23112102,23112102,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_231121
account_group_231121022,231121022,Provisão de Eventos/Sinistros a Liquidar para o SUS,account_group_23112102
account_group_23112103,23112103,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_231121
account_group_231121033,231121033,Provisão de Eventos/Sinistros a Liquidar para Outros Prestadores de Serviços Assistenciais,account_group_23112103
